0.070532	0.071475	0.052027	0.134533	-0.093047	-0.062431	0.031979	0.169120	-0.143291	0.101877	0.122596	0.029673	-0.004685	0.092269	-0.057926	0.070266	-0.065855	-0.022410	-0.159452	0.075386	-0.075459	-0.100740	0.049193	0.147223	-0.043715	0.176577	-0.082218	0.114891	-0.061125	0.122956	0.138581	0.093682	0.024552	-0.151010	0.044306	-0.005086	0.052685	-0.102318	-0.157367	-0.107170	-0.139651	0.084904	-0.149003	-0.128351	0.067001	0.052259	0.043368	0.047495	0.022660	0.015867	0.145745	-0.120196	-0.129229	-0.120061	-0.133320	-0.080243	0.060824	-0.125840	-0.102551	0.160254	0.025115	0.080462	0.125645	-0.019015	0.123125	0.133878	0.021863	0.019234	-0.080549	0.158051	-0.029256	0.094084	-0.008127	-0.026530	0.020414	0.161875	-0.034658	0.117773	0.062861	0.125372	0.115406	-0.050547	-0.054095	-0.037917	0.021712	-0.114717	-0.052051	-0.169131	0.111108	-0.120771	-0.100661	0.069763	0.082501	-0.183255	-0.076273	0.158810	0.172869	-0.080019	-0.002403	-0.114181	
0.092537	-0.032421	-0.049570	-0.152569	-0.038158	0.125003	-0.035857	0.108571	-0.052497	-0.060925	-0.062862	0.027169	-0.054227	0.065204	0.171621	-0.133960	-0.161784	-0.204857	-0.072065	0.002439	0.075234	-0.087820	-0.160296	0.090537	-0.012584	-0.029678	0.065587	0.187370	-0.130520	-0.010365	-0.032637	-0.002977	-0.051165	0.103524	0.071373	0.137379	0.206558	0.036068	-0.139393	-0.134405	-0.146274	-0.102842	0.020542	0.022794	0.141535	0.077353	-0.112904	-0.063145	0.014639	0.017703	-0.110303	-0.102134	0.097884	-0.200070	-0.152873	-0.111574	0.074282	-0.104248	-0.080496	0.072022	-0.079879	-0.074660	0.127312	0.069659	-0.035579	0.098955	-0.161425	-0.019579	0.013217	0.034794	0.161935	0.065892	-0.037124	-0.121270	-0.035496	-0.139480	-0.079718	-0.020377	0.064976	-0.050516	0.067747	0.017854	0.013247	-0.042990	0.105306	0.032027	0.141668	0.130771	0.132511	-0.120565	0.030609	-0.137857	-0.001912	0.079537	-0.039225	0.205243	0.035183	-0.044022	-0.116687	-0.075579	
-0.118900	-0.036218	-0.038478	0.030050	-0.017507	-0.159386	0.017684	0.009318	-0.212785	0.176588	0.204007	-0.023923	0.070314	-0.044449	0.004029	-0.084581	0.188651	0.002060	-0.009964	-0.050202	0.000235	-0.020166	0.084087	-0.200056	0.212971	-0.169213	-0.096690	0.127935	0.032534	-0.125987	0.157734	-0.152057	-0.092781	-0.206492	0.074757	-0.057198	0.022920	0.018651	-0.077458	0.124172	-0.118866	-0.016896	-0.060618	-0.043996	0.177704	0.012473	-0.040399	0.124530	-0.087830	-0.156031	0.074328	0.119647	-0.158752	0.085841	0.032375	0.012466	-0.038413	-0.070979	-0.067525	-0.002884	0.042845	0.016621	-0.018609	0.117594	-0.075285	-0.040042	-0.112415	-0.123741	0.025981	-0.028198	-0.065174	-0.058583	-0.014723	-0.070088	0.031413	-0.262662	-0.205932	0.033314	0.125855	-0.031833	-0.135913	-0.026557	-0.005281	-0.004968	0.118353	0.053755	-0.011237	-0.074803	0.037381	-0.062901	-0.041361	-0.037077	-0.019115	-0.218871	0.027910	0.030717	0.031852	0.010912	0.006907	-0.045023	
-0.009260	0.057902	0.001920	0.038575	0.117785	0.140295	0.045099	0.125711	0.165081	-0.114990	-0.094817	0.002442	0.090652	-0.114592	-0.004362	0.129042	-0.111171	0.068409	-0.057367	-0.076614	0.115787	0.060471	0.065623	0.121386	0.053423	-0.071202	-0.047611	-0.008304	0.121296	-0.098463	0.024093	-0.091874	-0.079306	0.068637	-0.132612	-0.032709	-0.062983	-0.100422	0.135491	-0.097231	0.157972	-0.052775	-0.148073	0.105770	0.071224	0.163542	0.059975	0.160887	-0.085419	-0.111651	0.016089	0.016028	0.103252	-0.144021	0.105106	-0.108975	-0.134952	-0.134373	0.114124	-0.112547	0.076360	0.114279	0.121191	-0.071419	-0.062028	0.032881	0.149376	-0.010534	-0.089918	-0.031124	0.068099	-0.042682	0.078792	-0.040019	0.125918	0.008542	0.115961	0.030650	-0.152691	-0.023464	0.097974	0.147449	-0.095266	-0.105214	0.018723	0.142801	-0.092854	0.011945	0.041593	-0.144553	0.097890	-0.084862	0.113110	0.116952	-0.068510	0.090331	-0.138461	-0.155560	0.152499	-0.145675	
-0.085680	-0.074421	-0.021086	0.114238	0.106792	-0.161574	0.067525	-0.093660	-0.028019	0.056167	0.186227	0.007075	0.106013	0.094558	0.090100	-0.050967	0.076863	-0.125638	-0.137341	0.032901	0.016516	-0.245313	0.202402	0.041846	-0.119556	0.016676	-0.177099	0.062325	0.070924	0.058476	0.112401	0.181082	-0.020607	-0.020151	0.008379	-0.008702	-0.020699	-0.067005	-0.065306	-0.057131	-0.015557	0.087434	-0.016253	0.026230	-0.010220	0.034473	-0.219159	0.006786	0.001867	-0.231425	0.013680	-0.197839	0.005246	-0.006992	-0.118172	0.046653	-0.037610	-0.091923	-0.132787	0.094241	0.072553	0.069459	0.058592	0.169256	-0.188513	0.153434	-0.159656	-0.158048	-0.024532	0.063905	0.047889	-0.101349	-0.050612	0.080083	-0.069483	0.027323	0.063485	0.155073	0.172315	0.028521	0.026534	-0.028817	0.115488	-0.082585	0.206397	0.202182	-0.033016	-0.058048	0.039723	0.007697	-0.056647	-0.050399	0.032505	-0.030018	-0.002526	-0.006939	0.037414	0.144720	-0.022711	-0.017468	
-0.109293	0.067404	0.125559	-0.031061	0.098145	-0.117568	-0.104413	-0.115842	-0.046021	-0.106741	-0.135955	-0.006136	0.021097	-0.147849	-0.095366	-0.124065	-0.114531	0.078571	-0.109492	0.055361	0.053483	-0.023300	0.123478	-0.005588	-0.027156	-0.130668	0.093623	-0.093863	0.045053	-0.140513	0.073556	0.083534	-0.061513	0.120610	-0.054693	0.074442	0.138547	0.111553	-0.122664	0.053788	0.019940	-0.000997	0.032882	0.026022	-0.126160	0.089410	0.117952	-0.171759	-0.123686	-0.019716	0.107877	0.133002	0.120131	0.121038	0.114554	0.067827	0.126866	-0.122876	-0.174845	0.153153	0.001950	0.029275	0.039831	0.073036	-0.080896	0.169011	0.063247	-0.161990	0.076878	-0.136831	0.114022	0.124921	-0.141538	-0.141902	-0.099491	-0.123820	0.073029	-0.110594	0.065276	0.103044	-0.018082	0.043190	0.116939	0.052157	0.110402	-0.145740	0.104134	0.058960	0.052390	0.104417	-0.113056	-0.092428	-0.094729	0.001608	-0.146170	0.066357	0.081353	-0.062088	-0.145417	-0.052513	
-0.000670	-0.031098	-0.096026	-0.148447	0.005582	-0.038507	-0.132813	-0.062358	0.037344	-0.181594	0.077482	-0.188009	0.111454	-0.077239	-0.027296	0.003276	0.034581	-0.045346	-0.039122	-0.143666	-0.069696	-0.051730	0.014647	0.061292	0.015641	-0.040613	0.061538	0.075957	-0.011961	-0.035551	0.091651	-0.074105	-0.097440	-0.156844	0.111409	0.097330	0.034561	-0.129935	-0.026971	-0.054077	0.077530	0.068763	0.121047	-0.084298	0.085940	0.107031	0.091795	-0.049613	0.080838	0.017451	-0.000974	0.051486	0.039344	0.008569	0.114392	0.142194	-0.100181	-0.004623	0.011209	0.024262	-0.007397	0.109111	0.098216	0.164209	0.090625	0.000070	0.084191	-0.118449	0.085064	-0.156687	0.086430	0.018203	0.166860	0.059982	-0.028621	0.053538	-0.088918	-0.028815	-0.103387	0.136823	0.000617	-0.027418	-0.017787	-0.173286	-0.029803	-0.090717	-0.030822	0.028200	-0.094226	0.004551	-0.056722	-0.078255	-0.090639	-0.010184	-0.168692	0.179714	-0.062084	0.055353	-0.107737	-0.125878	
0.077847	-0.012554	-0.186054	-0.014264	-0.074154	-0.046954	-0.131492	0.042842	0.141752	-0.116790	-0.067603	0.003633	0.147792	-0.018370	-0.043341	-0.164521	-0.085671	0.202127	0.057191	-0.000228	-0.127487	-0.150025	0.156190	0.100865	0.031883	0.094075	0.029714	0.054817	0.019402	0.118994	0.061509	0.066444	-0.187599	-0.073819	0.143784	-0.117791	0.046306	-0.063845	-0.037952	0.047396	-0.069112	-0.027384	-0.092335	-0.157422	-0.155770	0.113838	0.109580	0.019424	0.065486	0.035006	-0.023693	-0.021444	-0.149714	-0.023856	0.153448	0.114227	0.098577	0.004661	0.071453	0.021785	-0.192483	-0.199500	0.057626	0.065855	0.127092	0.024536	-0.148136	-0.128537	0.118478	-0.061955	0.187443	-0.077269	0.059439	0.166324	0.103569	0.033243	0.032533	-0.072071	-0.001571	0.074476	-0.083044	0.058296	-0.129804	0.055521	0.088815	-0.100575	-0.140913	-0.034747	-0.052636	0.167165	-0.078295	-0.056010	0.041456	0.096699	0.006645	-0.156161	0.014939	-0.097268	-0.033786	0.131509	
0.051560	-0.147703	-0.092528	-0.026704	-0.164410	0.082677	-0.122668	0.148793	-0.099926	-0.088149	-0.009529	-0.144427	0.035886	-0.142716	-0.143469	0.018583	-0.110104	0.064458	0.039813	0.073459	-0.146361	-0.099532	-0.096014	-0.084434	-0.145667	-0.124256	-0.009398	0.076875	-0.066045	-0.128541	-0.062668	-0.123848	0.009890	-0.080514	-0.053829	0.117341	0.169224	-0.020657	-0.116437	0.067265	-0.110447	-0.053695	0.075470	0.132705	0.056436	0.086688	0.150852	-0.031656	-0.087174	-0.112463	0.068101	0.091844	-0.084383	-0.127047	0.149506	-0.148632	0.131285	0.030035	0.012446	-0.031920	-0.033144	-0.018358	-0.065192	-0.132239	0.112276	0.144994	0.084796	0.105424	-0.155846	-0.072910	0.044121	-0.134212	-0.077022	-0.042671	-0.086157	0.118490	0.018726	0.055332	-0.108664	-0.052926	-0.135858	-0.057030	0.088855	-0.160842	0.045470	-0.129691	0.091138	0.103904	-0.007876	-0.081834	-0.141741	-0.081111	0.112263	0.122545	0.088964	0.137930	-0.058213	0.109158	0.115138	0.121126	
0.142337	-0.003781	-0.003745	-0.120938	-0.075565	0.123596	-0.129692	-0.078590	-0.040234	-0.043681	-0.098622	-0.131602	-0.068700	-0.114211	-0.102694	-0.132846	-0.142076	0.101041	-0.005227	-0.004484	-0.156775	0.069807	-0.086125	-0.092692	-0.182928	-0.080449	-0.021481	-0.127131	0.040776	-0.102598	0.002129	0.072381	0.113098	-0.137862	-0.103557	0.121441	0.032471	0.084199	-0.124721	0.105652	-0.034725	-0.082042	0.111927	-0.091496	0.011629	0.008230	0.020979	0.114027	0.101590	0.021420	-0.114049	-0.032946	0.127727	-0.095964	0.081910	-0.143346	-0.038558	0.144756	0.162446	-0.155022	-0.097636	-0.028473	-0.096310	-0.130226	0.075016	-0.127722	0.077790	0.066103	0.009518	-0.009264	-0.105840	-0.103374	0.038502	-0.019044	0.045872	0.153907	0.004966	0.083246	-0.155385	-0.047534	-0.125879	-0.107390	-0.120809	-0.108936	-0.142710	-0.010481	-0.085102	0.125328	0.069431	0.043399	-0.053699	-0.039951	-0.139046	0.159671	-0.003120	-0.006866	-0.109548	0.091009	0.029643	0.106878	
-0.035864	0.097378	0.085830	0.091962	0.107526	0.047289	-0.074097	-0.016138	-0.070338	0.018238	0.070074	-0.024594	0.127506	-0.036673	-0.082665	0.001628	0.056669	-0.015975	0.112771	-0.022525	0.053337	-0.011267	0.131249	-0.068985	0.041202	-0.004178	0.041316	-0.147144	-0.016704	-0.003881	-0.045711	-0.019108	0.055066	0.045608	0.053568	-0.048808	0.071854	0.012915	0.025102	0.011946	-0.012236	0.009501	-0.124889	0.118034	0.117630	-0.017573	0.020991	-0.000385	0.027464	-0.063391	0.022384	-0.085776	0.087777	-0.060226	0.035689	0.035594	0.019623	-0.027040	-0.044735	-0.059463	-0.030789	-0.014156	0.123670	0.003926	0.106476	-0.028031	-0.005531	-0.026315	-0.068879	0.043462	-0.088315	-0.010401	0.087778	-0.004979	0.086340	-0.028181	-0.013529	0.006183	0.045128	-0.119723	0.017973	0.028546	0.062014	0.007544	0.014728	0.035464	0.019946	0.059408	-0.071933	0.028467	-0.048075	0.004913	-0.155885	0.025462	0.005703	-0.025855	0.080265	0.032818	-0.132620	0.155405	
-0.098575	0.062498	-0.076138	0.065778	0.062800	0.030969	0.139448	-0.137211	-0.027528	-0.003457	-0.029549	0.134096	-0.133578	0.159868	-0.017242	0.166944	0.131461	0.067044	-0.133845	-0.119382	0.131179	0.138839	0.125621	-0.010708	-0.059814	-0.060091	-0.128228	0.131596	-0.108746	0.072267	0.050643	-0.035434	-0.094284	0.066631	-0.142366	-0.140726	-0.127542	0.131911	-0.065120	0.084000	-0.055811	-0.049238	-0.080558	0.162328	-0.129853	0.112535	0.110032	-0.087245	0.150603	-0.031600	0.060268	-0.154492	0.111551	-0.045157	0.125163	-0.098039	-0.040531	0.064992	0.107570	0.035937	0.107155	0.066985	0.108236	-0.101727	0.140840	0.056259	-0.084633	0.093350	-0.120954	-0.066758	0.107788	-0.093380	0.050775	0.144540	-0.021029	-0.014963	0.143317	0.064216	0.018922	-0.141239	-0.082953	0.156307	0.153021	0.041764	-0.092208	-0.068305	-0.111641	-0.091873	0.095823	0.075556	0.026513	-0.114392	0.073351	0.184563	0.034204	0.061045	-0.121982	-0.105889	-0.039757	0.037535	
0.163813	-0.101309	0.097334	0.042893	-0.122217	-0.044479	-0.084234	0.056886	0.015513	0.141452	-0.106717	-0.091273	0.119951	-0.060655	-0.064705	-0.086869	-0.059618	0.119595	-0.147875	0.073099	-0.027427	0.111296	-0.185194	-0.058323	-0.073524	0.096470	-0.057007	-0.160039	0.083801	-0.150174	0.119482	-0.063025	0.137247	0.047465	0.075327	0.143500	0.078214	-0.089950	0.109351	-0.085422	0.040610	-0.139314	0.151108	-0.126393	0.180663	-0.150175	0.093241	-0.165525	0.150439	-0.039367	0.034773	0.104189	0.101289	-0.097454	-0.107034	0.102316	-0.058600	0.137751	-0.104318	-0.065803	0.084924	-0.094934	-0.157809	0.006449	-0.065931	-0.015635	0.148543	0.020127	-0.063873	0.060657	-0.140263	-0.061716	0.145537	0.061363	-0.081588	0.142636	-0.022786	-0.024310	-0.088512	0.030967	-0.102780	0.137657	-0.148421	-0.039177	0.013126	0.069842	-0.104719	-0.052304	-0.109854	-0.145179	-0.071073	-0.109452	0.001828	0.079517	0.064920	-0.101512	0.018665	0.088892	-0.012925	0.084605	
0.051157	-0.046396	0.015690	-0.064277	-0.024578	-0.125004	-0.140954	-0.147422	0.035693	-0.132235	0.122829	0.030026	-0.123457	0.021588	0.090297	-0.051493	-0.001845	0.098409	0.149470	0.042760	0.150112	-0.052655	0.082047	-0.005506	0.155208	0.053610	-0.090707	0.092855	-0.006394	0.091624	0.130680	0.004765	-0.182925	0.075358	0.192900	-0.153524	0.105856	-0.068103	-0.143666	-0.039501	0.151712	0.073805	0.079072	-0.090954	0.139718	0.053019	-0.071944	0.081989	0.145794	-0.131644	0.038201	-0.087938	-0.009182	0.103505	0.042358	0.053504	-0.022196	0.026579	0.164421	-0.188884	0.008452	-0.143666	0.218984	-0.126291	0.103820	-0.003024	0.124478	0.019773	-0.077701	0.118117	0.070422	-0.097496	-0.048949	-0.051798	-0.085782	-0.038155	0.164474	0.077004	-0.069513	-0.159234	0.042271	-0.004491	-0.065580	0.021476	0.022633	0.015575	-0.008351	-0.079694	-0.038300	0.104589	0.132463	-0.127779	-0.084638	-0.089100	-0.016845	0.117066	0.131107	0.008553	-0.122597	-0.058705	
0.077634	0.078250	-0.124895	-0.042407	0.127133	0.111008	0.017605	-0.173620	-0.035477	0.088890	0.000624	0.055239	0.084485	0.065336	-0.034856	0.095552	-0.021410	-0.163122	-0.163287	0.126011	0.165247	0.029700	0.062920	0.157377	0.137839	0.036294	-0.069821	-0.031900	0.002765	0.145533	-0.054592	0.057781	-0.158128	-0.159700	0.087386	-0.181883	-0.156272	0.040148	-0.067813	-0.024104	-0.001051	0.113900	-0.071020	0.050567	-0.177336	0.016228	-0.126461	-0.131628	-0.013427	0.121438	-0.023347	-0.161900	0.125675	0.135304	-0.082765	-0.091277	0.086472	0.013782	0.045220	-0.041100	-0.090722	0.094039	0.062588	-0.053598	0.028607	0.145166	-0.066241	0.043110	-0.031497	0.016775	0.096237	0.124017	-0.062007	-0.018225	-0.106826	-0.063753	0.086400	0.145947	0.099726	-0.100848	0.070312	0.097413	0.067372	-0.107694	-0.086726	-0.022212	0.159400	-0.184754	0.022466	0.175127	-0.058309	-0.189176	-0.139690	-0.009761	0.058618	-0.065199	-0.109492	0.085732	-0.087461	0.132946	
