19977	885
18636	886
11539	887
19254	888
36164	889
34819	890
27921	891
39312	892
2567	893
45509	894
18265	895
37815	896
13564	897
45247	898
5918	899
18582	900
830	901
905	902
42366	903
46669	904
1226	905
25319	906
3474	907
13029	908
38856	909
20225	910
14026	911
11662	912
49986	913
19403	914
4086	915
13820	916
12377	917
41895	918
15214	919
1329401	920
11480	921
32173	922
4853	923
38803	924
20838	925
30967	926
1630	927
34996	928
1896	929
15420	930
27052	931
10178	932
1161710	933
6828	934
35165	935
44449	936
49649	937
42198	938
17493	939
14357	940
23911	941
2820	942
8454	943
30469	944
18529	945
47721	946
10026	947
36816	948
29690	949
5948	950
30085	951
6531	952
2921654	953
1862	954
46519	955
13276	956
43443	957
42314	958
12234	959
39413	960
11687	961
1363	962
6969	963
12257	964
7920	965
41158	966
3961	967
14441	968
1390354	969
35520	970
45979	971
20979	972
36537	973
40644	974
24839	975
1073	976
40256	977
13354	978
27474	979
10558	980
29951	981
784	982
242	983
48228	984
32649	985
48011	986
52490	987
1551	988
13852	989
34475	990
38038	991
41045	992
2424	993
45708	994
38087	995
45261	996
17439	997
46311	998
48844	999
36141	1000
1583	1001
14132	1002
49925	1003
43028	1004
17113	1005
49582	1006
24946	1007
1716	1008
20390	1009
36429	1010
17336	1011
49240	1012
14359	1013
20300	1014
39	1015
25188	1016
15252	1017
43415	1018
11114	1019
34365	1020
6048	1021
2684	1022
3227	1023
26511	1024
23105	1025
15497	1026
43250	1027
21527	1028
20406	1029
42457	1030
15233	1031
407880	1032
47856	1033
15727	1034
23843	1035
1170277	1036
10552	1037
34024	1038
25066	1039
48450	1040
26933	1041
24279	1042
46548	1043
33675	1044
32438	1045
20137	1046
19527	1047
41403	1048
7866	1049
14663	1050
49807	1051
202	1052
13209	1053
4235	1054
49544	1055
7672	1056
49301	1057
32943	1058
22360	1059
18573	1060
46364	1061
29532	1062
18992	1063
20208	1064
14312	1065
15987	1066
30366	1067
8743	1068
16872	1069
9082	1070
25082	1071
3032	1072
31945	1073
20708	1074
20730	1075
17833	1076
7305	1077
1195872	1078
24433	1079
47602	1080
440177	1081
4642	1082
9559	1083
401510	1084
9780	1085
3296	1086
35293	1087
32316	1088
22595	1089
38426	1090
4044	1091
15079	1092
15354	1093
14731	1094
43990	1095
8752	1096
37630	1097
36287	1098
4081	1099
26674	1100
46716	1101
45518	1102
41284	1103
37019	1104
5203	1105
24819	1106
43406	1107
36706	1108
943	1109
6277	1110
326176	1111
10661	1112
41976	1113
21293	1114
31807	1115
30563	1116
28327	1117
6180	1118
1683	1119
340	1120
40872	1121
42583	1122
15124	1123
13087	1124
49318	1125
47296	1126
3740	1127
31765	1128
19676	1129
46680	1130
4318	1131
46967	1132
27122	1133
47010	1134
17651	1135
30532	1136
14752	1137
24126	1138
32480	1139
3248	1140
23630	1141
43843	1142
21699	1143
2974	1144
33086	1145
1747	1146
1314	1147
4115	1148
28494	1149
44133	1150
40011	1151
37571	1152
49684	1153
2509	1154
3331	1155
33905	1156
22459	1157
12862	1158
2133	1159
5473	1160
12379	1161
7989	1162
45728	1163
20417	1164
11956	1165
44123	1166
13652	1167
32004	1168
37984	1169
47008	1170
6065	1171
24908	1172
25658	1173
40754	1174
1380	1175
46445	1176
14703	1177
3155	1178
16035	1179
2128	1180
5558	1181
3540161	1182
17017	1183
4252	1184
2656	1185
4013	1186
18097	1187
1753	1188
17675	1189
2084	1190
5061	1191
42491	1192
35	1193
30544	1194
5542	1195
48905	1196
3218	1197
24222	1198
23435	1199
17188	1200
47213	1201
32267	1202
44700	1203
46316	1204
15173	1205
33194	1206
10245	1207
16156	1208
893	1209
11951	1210
40149	1211
1680	1212
40759	1213
47462	1214
45767	1215
16203	1216
28149	1217
47121	1218
20261	1219
8884	1220
18978	1221
28594	1222
20162	1223
48063	1224
5168	1225
486	1226
697	1227
25968	1228
9787	1229
40615	1230
23862	1231
49902	1232
40418	1233
44048	1234
3408	1235
13834	1236
39973	1237
20035	1238
35440	1239
12851	1240
4458	1241
737	1242
19875	1243
8989	1244
49566	1245
17404	1246
25197	1247
1117	1248
24459	1249
655	1250
20045	1251
36891	1252
44522	1253
32826	1254
10248	1255
14253	1256
18043	1257
27669	1258
26603	1259
1816	1260
41522	1261
22580	1262
46225	1263
46022	1264
12707	1265
2692	1266
42589	1267
1304	1268
50216	1269
13259	1270
28053	1271
1151280	1272
23350	1273
42387	1274
38306	1275
6219	1276
25837	1277
44861	1278
40939	1279
37267	1280
29771	1281
19112	1282
11289	1283
12545	1284
952	1285
19966	1286
48700	1287
40691	1288
10759	1289
4398	1290
13855	1291
43896	1292
16005	1293
37014	1294
42697	1295
3644960	1296
21712	1297
2429	1298
18697	1299
36546	1300
28591	1301
48230	1302
41931	1303
4281	1304
40032	1305
12861	1306
19922	1307
2007483	1308
24995	1309
28709	1310
27741	1311
11484	1312
48108	1313
33325	1314
47122	1315
18317	1316
22789	1317
44746	1318
45336	1319
45474	1320
45109	1321
6345	1322
28038	1323
48094	1324
43756	1325
22244	1326
40409	1327
42405	1328
48431	1329
42377	1330
6186	1331
6613	1332
4037	1333
45508	1334
1710	1335
21717	1336
38963	1337
11527	1338
32320	1339
21580	1340
46470	1341
1798	1342
45139	1343
41717	1344
47056	1345
4857	1346
11157	1347
47344	1348
24821	1349
44698	1350
28350	1351
28943	1352
13281	1353
47987	1354
20514	1355
49478	1356
24387	1357
36183	1358
8368	1359
26335	1360
34046	1361
277	1362
5555	1363
45615	1364
181460	1365
30025	1366
33533	1367
3945	1368
43976	1369
37510	1370
32313	1371
48553	1372
6232	1373
28607	1374
14337	1375
21958	1376
15667	1377
15609	1378
42441	1379
17221	1380
49864	1381
744	1382
18107	1383
31205	1384
33417	1385
157	1386
46239	1387
582	1388
32679	1389
18651	1390
25406	1391
47895	1392
44345	1393
445	1394
2361	1395
47589	1396
24744	1397
21463	1398
18800	1399
8611	1400
18631	1401
36610	1402
1277510	1403
2043539	1404
32749	1405
23571	1406
43522	1407
3280	1408
40	1409
47880	1410
28248	1411
45320	1412
48814	1413
24209	1414
49419	1415
16082	1416
10757	1417
45002	1418
33611	1419
41457	1420
41880	1421
40078	1422
13618	1423
132931	1424
18217	1425
49393	1426
43049	1427
7516	1428
362821	1429
26408	1430
3421	1431
41625	1432
48968	1433
30330	1434
50477	1435
9673	1436
46429	1437
821	1438
2188962	1439
25017	1440
30341	1441
16684	1442
42286	1443
15682	1444
30927	1445
17131	1446
35935	1447
19990	1448
9296	1449
45711	1450
16012	1451
40934	1452
30354	1453
93430	1454
14788	1455
33847	1456
17320	1457
349836	1458
47957	1459
11414	1460
254	1461
20153	1462
45233	1463
5015	1464
50135	1465
22521	1466
73794	1467
48392	1468
31590	1469
5692	1470
29511	1471
14160	1472
9241	1473
6088	1474
16430	1475
9967	1476
35121	1477
28841	1478
4797	1479
36504	1480
50394	1481
3995	1482
6409	1483
34214	1484
25824	1485
10157	1486
9974	1487
3043	1488
41630	1489
24813	1490
20065	1491
17729	1492
4172	1493
15393	1494
1172	1495
48616	1496
7188	1497
45246	1498
49501	1499
48684	1500
20951	1501
20999	1502
19731	1503
826	1504
14128	1505
5304	1506
44002	1507
43670	1508
37575	1509
22944	1510
46603	1511
44003	1512
2855	1513
48419	1514
6335	1515
11125	1516
14481	1517
48120	1518
12476	1519
5853	1520
18818	1521
18149	1522
93	1523
40807	1524
15355	1525
9731	1526
9157	1527
12570	1528
21367	1529
1221378	1530
38666	1531
36297	1532
44643	1533
5823	1534
24224	1535
235914	1536
43029	1537
10808	1538
2085392	1539
18284	1540
32154	1541
40970	1542
8476	1543
47623	1544
47055	1545
15234	1546
21387	1547
16582	1548
16172	1549
1440720	1550
18965	1551
14050	1552
26133	1553
24181	1554
449483	1555
32790	1556
20048	1557
39615	1558
1897	1559
15401	1560
22225	1561
41191	1562
2069	1563
14316	1564
11419	1565
44848	1566
46036	1567
42968	1568
24349	1569
32465	1570
2134	1571
3413	1572
24022	1573
31615	1574
12893	1575
33939	1576
17674	1577
20259	1578
6600	1579
21664	1580
5189	1581
15721	1582
19216	1583
3354	1584
18167	1585
1676	1586
28956	1587
11684	1588
22088	1589
1826	1590
38165	1591
2728	1592
10468	1593
44769	1594
22699	1595
49462	1596
43312	1597
10047	1598
17259	1599
24105	1600
6632	1601
49710	1602
159689	1603
47707	1604
31288	1605
3403	1606
3276	1607
49320	1608
47161	1609
31610	1610
50356	1611
17826	1612
13543	1613
9660	1614
40120	1615
39755	1616
27233	1617
23118	1618
24563	1619
33599	1620
832	1621
29900	1622
44844	1623
17255	1624
637	1625
41673	1626
44811	1627
2899	1628
20668	1629
9647	1630
40118	1631
10592	1632
6504	1633
2342	1634
12275	1635
27736	1636
4007	1637
46357	1638
35182	1639
38507	1640
43164	1641
49734	1642
14401	1643
11525	1644
3778	1645
36330	1646
8668	1647
49722	1648
16204	1649
3268	1650
23839	1651
28904	1652
26823	1653
32933	1654
49804	1655
35323	1656
22634	1657
1692	1658
23477	1659
41283	1660
3029	1661
47414	1662
34741	1663
21047	1664
28757	1665
3041	1666
9192	1667
40077	1668
49299	1669
23902	1670
15533	1671
12683	1672
2049208	1673
37784	1674
43397	1675
50442	1676
26848	1677
7503	1678
1323	1679
42054	1680
19476	1681
2948	1682
45070	1683
575	1684
87781	1685
1555	1686
39656	1687
45241	1688
49149	1689
1228206	1690
47366	1691
16387	1692
35690	1693
2594	1694
15490	1695
41477	1696
45429	1697
41124	1698
24424	1699
27980	1700
43220	1701
43991	1702
44605	1703
691	1704
49460	1705
2495576	1706
6161	1707
47501	1708
48904	1709
3068	1710
25573	1711
48810	1712
14388	1713
1535	1714
36295	1715
14027	1716
4923	1717
7228	1718
41326	1719
20844	1720
6902	1721
273	1722
23191	1723
15566	1724
19174	1725
12406	1726
8207	1727
25680	1728
15454	1729
44724	1730
19501	1731
34806	1732
35092	1733
24895	1734
1752	1735
49473	1736
28169	1737
10102	1738
6795	1739
37539	1740
6091	1741
5314	1742
2018855	1743
47402	1744
48465	1745
28197	1746
18771	1747
37651	1748
475	1749
32620	1750
33186	1751
3121	1752
47860	1753
38792	1754
1982	1755
40521	1756
7215	1757
40352	1758
45802	1759
14944	1760
14514	1761
16084	1762
2926	1763
50385	1764
1163802	1765
32326	1766
40062	1767
20301	1768
19820	1769
42448	1770
42595	1771
2030	1772
3759	1773
26107	1774
48829	1775
11522	1776
48362	1777
13181	1778
13	1779
428190	1780
27349	1781
17032	1782
29068	1783
2908	1784
23060	1785
10585	1786
548	1787
40079	1788
2068211	1789
4937	1790
20875	1791
48691	1792
752	1793
4337	1794
35585	1795
44597	1796
39933	1797
37726	1798
39693	1799
22424	1800
43796	1801
48552	1802
3497	1803
43209	1804
350	1805
20641	1806
1421	1807
19674	1808
41214	1809
10508	1810
1946	1811
19779	1812
19212	1813
2884	1814
47813	1815
27011	1816
24147	1817
17251	1818
8670	1819
12230	1820
44761	1821
17360	1822
28785	1823
18735	1824
33732	1825
49847	1826
49548	1827
11429	1828
12605	1829
8753	1830
34856	1831
25333	1832
1796	1833
35128	1834
39039	1835
12502	1836
9443	1837
47883	1838
13054	1839
174644	1840
43365	1841
19584	1842
1670	1843
45327	1844
26010	1845
46972	1846
44757	1847
32027	1848
25842	1849
42587	1850
1271	1851
8078	1852
39648	1853
47555	1854
6406	1855
6852	1856
35706	1857
26530	1858
18189	1859
24640	1860
46164	1861
38230	1862
43016	1863
2786	1864
9140	1865
11541	1866
42746	1867
292	1868
32771	1869
15052	1870
40080	1871
47207	1872
34375	1873
8709	1874
6449	1875
8133	1876
1263	1877
48214	1878
48478	1879
24176	1880
30415	1881
33226	1882
50016	1883
13956	1884
36465	1885
13136	1886
26860	1887
42010	1888
1941213	1889
459159	1890
44898	1891
46450	1892
33437	1893
419730	1894
37771	1895
43061	1896
2184	1897
25295	1898
20229	1899
30068	1900
6932	1901
318	1902
10007	1903
738	1904
40516	1905
21006	1906
12030	1907
47608	1908
48003	1909
33481	1910
27009	1911
1381	1912
1612	1913
39816	1914
18853	1915
2321	1916
2712	1917
31516	1918
17523	1919
15934	1920
74552	1921
274	1922
13895	1923
47052	1924
30786	1925
15385	1926
5004	1927
1799	1928
40619	1929
5731	1930
4685	1931
1853	1932
555	1933
14053	1934
10659	1935
10786	1936
7437	1937
1293	1938
42568	1939
35116	1940
2975	1941
27908	1942
9034	1943
7780	1944
23089	1945
30892	1946
32772	1947
42473	1948
40906	1949
12860	1950
47741	1951
6681	1952
5668	1953
9470	1954
29091	1955
10335	1956
44014	1957
10681	1958
8219	1959
17211	1960
50149	1961
49720	1962
2174	1963
23428	1964
20654	1965
44440	1966
27899	1967
27404	1968
49464	1969
2725	1970
20526	1971
43597	1972
5874	1973
7722	1974
49609	1975
31128	1976
1278	1977
27816	1978
43662	1979
2108310	1980
45804	1981
48943	1982
19630	1983
5387	1984
30043	1985
35338	1986
44447	1987
19716	1988
39104	1989
39447	1990
46695	1991
14860	1992
4531	1993
290835	1994
5192	1995
24051	1996
6093	1997
2988	1998
43485	1999
43355	2000
42840	2001
48934	2002
36602	2003
2936	2004
1837197	2005
31577	2006
451783	2007
21261	2008
21124	2009
1835074	2010
48357	2011
5186	2012
39905	2013
3725	2014
34224	2015
6200	2016
45799	2017
19746	2018
10357	2019
5935	2020
6884	2021
17516	2022
11860	2023
10410	2024
26183	2025
50299	2026
13030	2027
4059	2028
38967	2029
32841	2030
1854	2031
403	2032
16457	2033
32396	2034
2603665	2035
7236	2036
31141	2037
33051	2038
39691	2039
33090	2040
16873	2041
38522	2042
6444	2043
12124	2044
14048	2045
23934	2046
20029	2047
31157	2048
25911	2049
45174	2050
46431	2051
22357	2052
1300	2053
4224	2054
444	2055
44384	2056
44080	2057
42845	2058
32415	2059
49962	2060
5355	2061
34260	2062
49794	2063
44360	2064
33885	2065
7488	2066
10733	2067
136	2068
11542	2069
1616	2070
2666	2071
36212	2072
19892	2073
36656	2074
42486	2075
13075	2076
25653	2077
23940	2078
4974	2079
49206	2080
25544	2081
23970	2082
10312	2083
46662	2084
31188	2085
24457	2086
22471	2087
5645	2088
48193	2089
30772	2090
43923	2091
49871	2092
11807	2093
6791	2094
27088	2095
46891	2096
383	2097
49396	2098
6770	2099
18552	2100
28994	2101
3298	2102
45693	2103
26478	2104
396	2105
31567	2106
13216	2107
1553	2108
35709	2109
3284	2110
46233	2111
21447	2112
48047	2113
4950	2114
29876	2115
35716	2116
35389	2117
49201	2118
15952	2119
6851	2120
2194	2121
36728	2122
43635	2123
34881	2124
13219	2125
162325	2126
17473	2127
30132	2128
50204	2129
23208	2130
5074	2131
46520	2132
20394	2133
41348	2134
32113	2135
19489	2136
15043	2137
46926	2138
24696	2139
2469	2140
23156	2141
12423	2142
37257	2143
30587	2144
44153	2145
17846	2146
3797	2147
430254	2148
20630	2149
45870	2150
42737	2151
33015	2152
35505	2153
23746	2154
492	2155
22610	2156
41475	2157
11432	2158
2811	2159
15118	2160
47858	2161
11851	2162
7949	2163
1834	2164
30966	2165
7003	2166
37450	2167
22673	2168
31689	2169
12624	2170
18403	2171
49380	2172
45568	2173
6741	2174
5077	2175
40785	2176
27400	2177
12559	2178
14392	2179
13863	2180
12649	2181
36858	2182
1436	2183
35977	2184
23691	2185
1790	2186
29702	2187
24168	2188
3340	2189
1035	2190
4660	2191
42303	2192
50485	2193
41321	2194
1740	2195
6069	2196
25416	2197
932	2198
35852	2199
20703	2200
23023	2201
45311	2202
1291	2203
48850	2204
3641	2205
21176	2206
2673770	2207
2653	2208
2657951	2209
19907	2210
42820	2211
18202	2212
30759	2213
1408129	2214
22152	2215
20007	2216
42037	2217
37650	2218
50336	2219
414376	2220
24587	2221
7140	2222
40570	2223
5959	2224
37786	2225
30529	2226
18625	2227
626	2228
1679	2229
2017	2230
26577	2231
46436	2232
1154	2233
33052	2234
42975	2235
358	2236
16542	2237
1175	2238
31604	2239
41809	2240
5147	2241
27029	2242
429	2243
810	2244
24954	2245
31520	2246
13115	2247
18146	2248
985	2249
38498	2250
45148	2251
11698	2252
41304	2253
15626	2254
592	2255
673	2256
27800	2257
21200	2258
19074	2259
18660	2260
39385	2261
23715	2262
21253	2263
25213	2264
44401	2265
3129	2266
31750	2267
3569719	2268
8387	2269
2757	2270
178	2271
10259	2272
1147	2273
143732	2274
40666	2275
26976	2276
55094	2277
16732	2278
19621	2279
22252	2280
17663	2281
22777	2282
525	2283
45077	2284
18501	2285
49997	2286
9861	2287
9937	2288
16206	2289
23309	2290
3207	2291
28946	2292
24734	2293
26783	2294
42785	2295
25502	2296
20962	2297
1185	2298
96780	2299
25623	2300
8272	2301
2137	2302
22992	2303
21406	2304
43392	2305
11227	2306
3102	2307
30954	2308
38020	2309
36975	2310
1516	2311
47440	2312
10320	2313
1053	2314
9544	2315
5975	2316
2679	2317
28987	2318
50031	2319
40397	2320
18874	2321
11534	2322
44010	2323
34548	2324
29788	2325
46684	2326
3211	2327
49678	2328
1000	2329
23869	2330
39851	2331
9832	2332
27010	2333
4891	2334
27689	2335
47329	2336
4223	2337
41000	2338
40673	2339
1818	2340
23436	2341
43284	2342
43994	2343
1605	2344
16631	2345
2783	2346
1065	2347
2166173	2348
25893	2349
16964	2350
14587	2351
18071	2352
2590	2353
12086	2354
38354	2355
26401	2356
4401	2357
31296	2358
39187	2359
44532	2360
26003	2361
27563	2362
3898	2363
8907	2364
22917	2365
23447	2366
22113	2367
42074	2368
9360	2369
48424	2370
39301	2371
20980	2372
28574	2373
49854	2374
4890	2375
1918	2376
50391	2377
17635	2378
5156	2379
797	2380
1412	2381
2453	2382
36850	2383
115	2384
24269	2385
43959	2386
32756	2387
20916	2388
2639	2389
45280	2390
454247	2391
449902	2392
1065163	2393
47642	2394
36352	2395
48724	2396
41747	2397
16625	2398
23238	2399
4397	2400
722	2401
18854	2402
43889	2403
2737	2404
15054	2405
10221	2406
44826	2407
15369	2408
17715	2409
24590	2410
20	2411
10378	2412
1228	2413
1720	2414
29574	2415
8247	2416
49237	2417
39461	2418
20769	2419
1356709	2420
45843	2421
6323	2422
4384	2423
41089	2424
2965	2425
3856	2426
9191	2427
16272	2428
20710	2429
20984	2430
47603	2431
27284	2432
46439	2433
8313	2434
40744	2435
32775	2436
23498	2437
20553	2438
205962	2439
3140	2440
16247	2441
32055	2442
2596	2443
35478	2444
20655	2445
14022	2446
46401	2447
21566	2448
24243	2449
15464	2450
43651	2451
43904	2452
43836	2453
2457	2454
3338	2455
41232	2456
11002	2457
6602	2458
18655	2459
3832	2460
14484	2461
14549	2462
459	2463
2112692	2464
49229	2465
2089	2466
46489	2467
38256	2468
13557	2469
47196	2470
20155	2471
24267	2472
32124	2473
15790	2474
17469	2475
70742	2476
1353085	2477
27195	2478
17273	2479
7898	2480
32514	2481
982	2482
39084	2483
5056	2484
19741	2485
4273	2486
7147	2487
20520	2488
3625	2489
26833	2490
20164	2491
31677	2492
47358	2493
2311	2494
2721	2495
7855	2496
42254	2497
13380	2498
44862	2499
26149	2500
45960	2501
40240	2502
15328	2503
13500	2504
26923	2505
